video_path,landmark_path,participant,sign_id,phrase
../dataset/raw_data/vlibrasil/72_Aborto/20210331110633_606481e98b276.mp4,20210331110633_606481e98b276.npy,vlisbrasil,72,Aborto
../dataset/raw_data/vlibrasil/72_Aborto/20210908085313_61394ce9b2f61.mp4,20210908085313_61394ce9b2f61.npy,vlisbrasil,72,Aborto
../dataset/raw_data/vlibrasil/72_Aborto/20210929043258_6154bf6a9bb7a.mp4,20210929043258_6154bf6a9bb7a.npy,vlisbrasil,72,Aborto
../dataset/raw_data/vlibrasil/73_Acima/20201221010202_5fe0c6fa53800.mp4,20201221010202_5fe0c6fa53800.npy,vlisbrasil,73,Acima
../dataset/raw_data/vlibrasil/73_Acima/20201221010202_5fe0c6fa5860c.mp4,20201221010202_5fe0c6fa5860c.npy,vlisbrasil,73,Acima
../dataset/raw_data/vlibrasil/73_Acima/20210329103841_6061d8611d21a.mp4,20210329103841_6061d8611d21a.npy,vlisbrasil,73,Acima
../dataset/raw_data/vlibrasil/75_Exceder_passar_ir_além/20201221012827_5fe0cd2b50fd0.mp4,20201221012827_5fe0cd2b50fd0.npy,vlisbrasil,75,"Exceder (passar, ir além)"
../dataset/raw_data/vlibrasil/75_Exceder_passar_ir_além/20201221012827_5fe0cd2b5d0e9.mp4,20201221012827_5fe0cd2b5d0e9.npy,vlisbrasil,75,"Exceder (passar, ir além)"
../dataset/raw_data/vlibrasil/75_Exceder_passar_ir_além/20210623041702_60d388ae1a973.mp4,20210623041702_60d388ae1a973.npy,vlisbrasil,75,"Exceder (passar, ir além)"
../dataset/raw_data/vlibrasil/76_Superior/20201221013112_5fe0cdd0944bd.mp4,20201221013112_5fe0cdd0944bd.npy,vlisbrasil,76,Superior
../dataset/raw_data/vlibrasil/76_Superior/20201221013112_5fe0cdd0994de.mp4,20201221013112_5fe0cdd0994de.npy,vlisbrasil,76,Superior
../dataset/raw_data/vlibrasil/76_Superior/20210128063923_60132f0b8a235.mp4,20210128063923_60132f0b8a235.npy,vlisbrasil,76,Superior
../dataset/raw_data/vlibrasil/77_Adulto/20201221013450_5fe0ceaadcc19.mp4,20201221013450_5fe0ceaadcc19.npy,vlisbrasil,77,Adulto
../dataset/raw_data/vlibrasil/77_Adulto/20201221013450_5fe0ceaae1996.mp4,20201221013450_5fe0ceaae1996.npy,vlisbrasil,77,Adulto
../dataset/raw_data/vlibrasil/77_Adulto/20210331112405_60648605a17b3.mp4,20210331112405_60648605a17b3.npy,vlisbrasil,77,Adulto
../dataset/raw_data/vlibrasil/78_Criança/20201221014043_5fe0d00bf01c5.mp4,20201221014043_5fe0d00bf01c5.npy,vlisbrasil,78,Criança
../dataset/raw_data/vlibrasil/78_Criança/20201221014044_5fe0d00c00e59.mp4,20201221014044_5fe0d00c00e59.npy,vlisbrasil,78,Criança
../dataset/raw_data/vlibrasil/79_Crescer/20201221014252_5fe0d08c20b51.mp4,20201221014252_5fe0d08c20b51.npy,vlisbrasil,79,Crescer
../dataset/raw_data/vlibrasil/79_Crescer/20210123062918_600c952ed6c70.mp4,20210123062918_600c952ed6c70.npy,vlisbrasil,79,Crescer
../dataset/raw_data/vlibrasil/79_Crescer/20210329124550_6061f62e8ef11.mp4,20210329124550_6061f62e8ef11.npy,vlisbrasil,79,Crescer
../dataset/raw_data/vlibrasil/80_Máximo/20201221014405_5fe0d0d59b96e.mp4,20201221014405_5fe0d0d59b96e.npy,vlisbrasil,80,Máximo
../dataset/raw_data/vlibrasil/80_Máximo/20201221014405_5fe0d0d5a0e82.mp4,20201221014405_5fe0d0d5a0e82.npy,vlisbrasil,80,Máximo
../dataset/raw_data/vlibrasil/80_Máximo/20210623051422_60d3961e77c67.mp4,20210623051422_60d3961e77c67.npy,vlisbrasil,80,Máximo
../dataset/raw_data/vlibrasil/81_Mais_do_que/20201221014623_5fe0d15f62dc1.mp4,20201221014623_5fe0d15f62dc1.npy,vlisbrasil,81,Mais do que
../dataset/raw_data/vlibrasil/81_Mais_do_que/20201221014623_5fe0d15f6796b.mp4,20201221014623_5fe0d15f6796b.npy,vlisbrasil,81,Mais do que
../dataset/raw_data/vlibrasil/81_Mais_do_que/20210329013713_606202399c308.mp4,20210329013713_606202399c308.npy,vlisbrasil,81,Mais do que
../dataset/raw_data/vlibrasil/82_Embaixo/20201221015416_5fe0d33863579.mp4,20201221015416_5fe0d33863579.npy,vlisbrasil,82,Embaixo
../dataset/raw_data/vlibrasil/82_Embaixo/20201221015416_5fe0d3386e4dd.mp4,20201221015416_5fe0d3386e4dd.npy,vlisbrasil,82,Embaixo
../dataset/raw_data/vlibrasil/82_Embaixo/20210329103822_6061d84e3a9c2.mp4,20210329103822_6061d84e3a9c2.npy,vlisbrasil,82,Embaixo
../dataset/raw_data/vlibrasil/83_Em_cima/20201221015525_5fe0d37da0cfd.mp4,20201221015525_5fe0d37da0cfd.npy,vlisbrasil,83,Em cima
../dataset/raw_data/vlibrasil/83_Em_cima/20201221015525_5fe0d37daa460.mp4,20201221015525_5fe0d37daa460.npy,vlisbrasil,83,Em cima
../dataset/raw_data/vlibrasil/83_Em_cima/20210623040910_60d386d687677.mp4,20210623040910_60d386d687677.npy,vlisbrasil,83,Em cima
../dataset/raw_data/vlibrasil/84_Elementar/20201221020114_5fe0d4da85c45.mp4,20201221020114_5fe0d4da85c45.npy,vlisbrasil,84,Elementar
../dataset/raw_data/vlibrasil/84_Elementar/20201221020114_5fe0d4da8c1ea.mp4,20201221020114_5fe0d4da8c1ea.npy,vlisbrasil,84,Elementar
../dataset/raw_data/vlibrasil/84_Elementar/20210623040901_60d386cd17b4b.mp4,20210623040901_60d386cd17b4b.npy,vlisbrasil,84,Elementar
../dataset/raw_data/vlibrasil/86_Acidente/20201221020706_5fe0d63a1c09b.mp4,20201221020706_5fe0d63a1c09b.npy,vlisbrasil,86,Acidente
../dataset/raw_data/vlibrasil/86_Acidente/20210210072522_6023b492c23b2.mp4,20210210072522_6023b492c23b2.npy,vlisbrasil,86,Acidente
../dataset/raw_data/vlibrasil/86_Acidente/20210331111453_606483ddb45af.mp4,20210331111453_606483ddb45af.npy,vlisbrasil,86,Acidente
../dataset/raw_data/vlibrasil/87_Acompanhar/20201221020919_5fe0d6bfd692f.mp4,20201221020919_5fe0d6bfd692f.npy,vlisbrasil,87,Acompanhar
../dataset/raw_data/vlibrasil/87_Acompanhar/20201221020919_5fe0d6bfe16a7.mp4,20201221020919_5fe0d6bfe16a7.npy,vlisbrasil,87,Acompanhar
../dataset/raw_data/vlibrasil/87_Acompanhar/20210331111458_606483e2cc0bc.mp4,20210331111458_606483e2cc0bc.npy,vlisbrasil,87,Acompanhar
../dataset/raw_data/vlibrasil/88_Morar_junto/20201221021007_5fe0d6ef436b4.mp4,20201221021007_5fe0d6ef436b4.npy,vlisbrasil,88,Morar junto
../dataset/raw_data/vlibrasil/88_Morar_junto/20201221021007_5fe0d6ef50d12.mp4,20201221021007_5fe0d6ef50d12.npy,vlisbrasil,88,Morar junto
../dataset/raw_data/vlibrasil/88_Morar_junto/20210329025301_606213fdaa28c.mp4,20210329025301_606213fdaa28c.npy,vlisbrasil,88,Morar junto
../dataset/raw_data/vlibrasil/89_Namorar/20201221021101_5fe0d725dfe9b.mp4,20201221021101_5fe0d725dfe9b.npy,vlisbrasil,89,Namorar
../dataset/raw_data/vlibrasil/89_Namorar/20201221021101_5fe0d725e96d5.mp4,20201221021101_5fe0d725e96d5.npy,vlisbrasil,89,Namorar
../dataset/raw_data/vlibrasil/89_Namorar/20210329025307_606214032dedf.mp4,20210329025307_606214032dedf.npy,vlisbrasil,89,Namorar
../dataset/raw_data/vlibrasil/90_Culpar/20201221021208_5fe0d768942bb.mp4,20201221021208_5fe0d768942bb.npy,vlisbrasil,90,Culpar
../dataset/raw_data/vlibrasil/90_Culpar/20201221021208_5fe0d7689a06d.mp4,20201221021208_5fe0d7689a06d.npy,vlisbrasil,90,Culpar
../dataset/raw_data/vlibrasil/90_Culpar/20210127115744_60122828a7433.mp4,20210127115744_60122828a7433.npy,vlisbrasil,90,Culpar
../dataset/raw_data/vlibrasil/91_Agir_fazer/20201221021547_5fe0d8437caae.mp4,20201221021547_5fe0d8437caae.npy,vlisbrasil,91,Agir (fazer)
../dataset/raw_data/vlibrasil/91_Agir_fazer/20201221021547_5fe0d84386b6e.mp4,20201221021547_5fe0d84386b6e.npy,vlisbrasil,91,Agir (fazer)
../dataset/raw_data/vlibrasil/91_Agir_fazer/20210411084505_6072e1415cdb1.mp4,20210411084505_6072e1415cdb1.npy,vlisbrasil,91,Agir (fazer)
../dataset/raw_data/vlibrasil/92_Agressivo/20201221021632_5fe0d8705c1ac.mp4,20201221021632_5fe0d8705c1ac.npy,vlisbrasil,92,Agressivo
../dataset/raw_data/vlibrasil/92_Agressivo/20201221021632_5fe0d87060f8f.mp4,20201221021632_5fe0d87060f8f.npy,vlisbrasil,92,Agressivo
../dataset/raw_data/vlibrasil/92_Agressivo/20210331112432_60648620bc2aa.mp4,20210331112432_60648620bc2aa.npy,vlisbrasil,92,Agressivo
../dataset/raw_data/vlibrasil/93_Acrescentar/20201221021825_5fe0d8e16baac.mp4,20201221021825_5fe0d8e16baac.npy,vlisbrasil,93,Acrescentar
../dataset/raw_data/vlibrasil/93_Acrescentar/20201221021825_5fe0d8e17698f.mp4,20201221021825_5fe0d8e17698f.npy,vlisbrasil,93,Acrescentar
../dataset/raw_data/vlibrasil/93_Acrescentar/20210331111621_60648435a9707.mp4,20210331111621_60648435a9707.npy,vlisbrasil,93,Acrescentar
../dataset/raw_data/vlibrasil/94_Total/20201221022134_5fe0d99e121de.mp4,20201221022134_5fe0d99e121de.npy,vlisbrasil,94,Total
../dataset/raw_data/vlibrasil/94_Total/20201221022134_5fe0d99e17cb1.mp4,20201221022134_5fe0d99e17cb1.npy,vlisbrasil,94,Total
../dataset/raw_data/vlibrasil/94_Total/20210329045724_606231248a78b.mp4,20210329045724_606231248a78b.npy,vlisbrasil,94,Total
../dataset/raw_data/vlibrasil/95_Entrar/20201221022315_5fe0da031e8f2.mp4,20201221022315_5fe0da031e8f2.npy,vlisbrasil,95,Entrar
../dataset/raw_data/vlibrasil/95_Entrar/20201221022315_5fe0da032370b.mp4,20201221022315_5fe0da032370b.npy,vlisbrasil,95,Entrar
../dataset/raw_data/vlibrasil/95_Entrar/20210329010418_6061fa82d1228.mp4,20210329010418_6061fa82d1228.npy,vlisbrasil,95,Entrar
../dataset/raw_data/vlibrasil/96_Admitir/20201221022548_5fe0da9cb23f4.mp4,20201221022548_5fe0da9cb23f4.npy,vlisbrasil,96,Admitir
../dataset/raw_data/vlibrasil/96_Admitir/20201221022548_5fe0da9cb8363.mp4,20201221022548_5fe0da9cb8363.npy,vlisbrasil,96,Admitir
../dataset/raw_data/vlibrasil/96_Admitir/20210331112403_606486033cc14.mp4,20210331112403_606486033cc14.npy,vlisbrasil,96,Admitir
../dataset/raw_data/vlibrasil/97_Aconselhar/20201221022752_5fe0db184b969.mp4,20201221022752_5fe0db184b969.npy,vlisbrasil,97,Aconselhar
../dataset/raw_data/vlibrasil/97_Aconselhar/20210331111453_606483dde8883.mp4,20210331111453_606483dde8883.npy,vlisbrasil,97,Aconselhar
../dataset/raw_data/vlibrasil/97_Aconselhar/20210505115045_6092b0c5b0f33.mp4,20210505115045_6092b0c5b0f33.npy,vlisbrasil,97,Aconselhar
../dataset/raw_data/vlibrasil/98_Com_medo/20201221023016_5fe0dba8b7618.mp4,20201221023016_5fe0dba8b7618.npy,vlisbrasil,98,Com medo
../dataset/raw_data/vlibrasil/98_Com_medo/20201221023016_5fe0dba8bd448.mp4,20201221023016_5fe0dba8bd448.npy,vlisbrasil,98,Com medo
../dataset/raw_data/vlibrasil/98_Com_medo/20210329124546_6061f62a1b247.mp4,20210329124546_6061f62a1b247.npy,vlisbrasil,98,Com medo
../dataset/raw_data/vlibrasil/99_Tarde/20201221023241_5fe0dc399f605.mp4,20201221023241_5fe0dc399f605.npy,vlisbrasil,99,Tarde
../dataset/raw_data/vlibrasil/99_Tarde/20201221023241_5fe0dc39aa56b.mp4,20201221023241_5fe0dc39aa56b.npy,vlisbrasil,99,Tarde
../dataset/raw_data/vlibrasil/99_Tarde/20210329045458_606230928e641.mp4,20210329045458_606230928e641.npy,vlisbrasil,99,Tarde
../dataset/raw_data/vlibrasil/100_À_tarde_toda/20201221023954_5fe0ddea908eb.mp4,20201221023954_5fe0ddea908eb.npy,vlisbrasil,100,À tarde toda
../dataset/raw_data/vlibrasil/100_À_tarde_toda/20201221023954_5fe0ddea96624.mp4,20201221023954_5fe0ddea96624.npy,vlisbrasil,100,À tarde toda
../dataset/raw_data/vlibrasil/100_À_tarde_toda/20210329103021_6061d66d229d2.mp4,20210329103021_6061d66d229d2.npy,vlisbrasil,100,À tarde toda
../dataset/raw_data/vlibrasil/101_De_novo/20201221024518_5fe0df2e612a5.mp4,20201221024518_5fe0df2e612a5.npy,vlisbrasil,101,De novo
../dataset/raw_data/vlibrasil/101_De_novo/20201221024518_5fe0df2e6b2fd.mp4,20201221024518_5fe0df2e6b2fd.npy,vlisbrasil,101,De novo
../dataset/raw_data/vlibrasil/101_De_novo/20210329124557_6061f6353b73a.mp4,20210329124557_6061f6353b73a.npy,vlisbrasil,101,De novo
../dataset/raw_data/vlibrasil/102_Com_frequência/20201221024801_5fe0dfd1d3ae7.mp4,20201221024801_5fe0dfd1d3ae7.npy,vlisbrasil,102,Com frequência
../dataset/raw_data/vlibrasil/102_Com_frequência/20201221024801_5fe0dfd1dd872.mp4,20201221024801_5fe0dfd1dd872.npy,vlisbrasil,102,Com frequência
../dataset/raw_data/vlibrasil/102_Com_frequência/20210329124543_6061f627a0d68.mp4,20210329124543_6061f627a0d68.npy,vlisbrasil,102,Com frequência
../dataset/raw_data/vlibrasil/103_Mil/20201221024906_5fe0e012cd582.mp4,20201221024906_5fe0e012cd582.npy,vlisbrasil,103,Mil
../dataset/raw_data/vlibrasil/103_Mil/20201221024906_5fe0e012d2308.mp4,20201221024906_5fe0e012d2308.npy,vlisbrasil,103,Mil
../dataset/raw_data/vlibrasil/103_Mil/20210329025253_606213f504623.mp4,20210329025253_606213f504623.npy,vlisbrasil,103,Mil
../dataset/raw_data/vlibrasil/104_Milhão/20201221025221_5fe0e0d554abe.mp4,20201221025221_5fe0e0d554abe.npy,vlisbrasil,104,Milhão
../dataset/raw_data/vlibrasil/104_Milhão/20201221025221_5fe0e0d561119.mp4,20201221025221_5fe0e0d561119.npy,vlisbrasil,104,Milhão
../dataset/raw_data/vlibrasil/104_Milhão/20210329025256_606213f84af73.mp4,20210329025256_606213f84af73.npy,vlisbrasil,104,Milhão
../dataset/raw_data/vlibrasil/105_Bilhão/20201221025454_5fe0e16e8c789.mp4,20201221025454_5fe0e16e8c789.npy,vlisbrasil,105,Bilhão
../dataset/raw_data/vlibrasil/105_Bilhão/20201221025454_5fe0e16e99177.mp4,20201221025454_5fe0e16e99177.npy,vlisbrasil,105,Bilhão
../dataset/raw_data/vlibrasil/105_Bilhão/20210623032804_60d37d3468f6d.mp4,20210623032804_60d37d3468f6d.npy,vlisbrasil,105,Bilhão
../dataset/raw_data/vlibrasil/106_Idoso/20210209053317_6022f18ddf101.mp4,20210209053317_6022f18ddf101.npy,vlisbrasil,106,Idoso
../dataset/raw_data/vlibrasil/106_Idoso/20210209070252_6023068c7d09f.mp4,20210209070252_6023068c7d09f.npy,vlisbrasil,106,Idoso
../dataset/raw_data/vlibrasil/106_Idoso/20210210111131_6023e9935a1ff.mp4,20210210111131_6023e9935a1ff.npy,vlisbrasil,106,Idoso
../dataset/raw_data/vlibrasil/107_Concordar/20201221030022_5fe0e2b631042.mp4,20201221030022_5fe0e2b631042.npy,vlisbrasil,107,Concordar
../dataset/raw_data/vlibrasil/107_Concordar/20201221030022_5fe0e2b63ca6e.mp4,20201221030022_5fe0e2b63ca6e.npy,vlisbrasil,107,Concordar
../dataset/raw_data/vlibrasil/107_Concordar/20210329124548_6061f62c4919f.mp4,20210329124548_6061f62c4919f.npy,vlisbrasil,107,Concordar
../dataset/raw_data/vlibrasil/108_Ar/20201221030423_5fe0e3a739c60.mp4,20201221030423_5fe0e3a739c60.npy,vlisbrasil,108,Ar
../dataset/raw_data/vlibrasil/108_Ar/20201221030423_5fe0e3a743003.mp4,20201221030423_5fe0e3a743003.npy,vlisbrasil,108,Ar
../dataset/raw_data/vlibrasil/108_Ar/20210329080810_60625dda1aae2.mp4,20210329080810_60625dda1aae2.npy,vlisbrasil,108,Ar
../dataset/raw_data/vlibrasil/109_Avião/20201221030523_5fe0e3e3023f1.mp4,20201221030523_5fe0e3e3023f1.npy,vlisbrasil,109,Avião
../dataset/raw_data/vlibrasil/109_Avião/20201221030523_5fe0e3e30d6d4.mp4,20201221030523_5fe0e3e30d6d4.npy,vlisbrasil,109,Avião
../dataset/raw_data/vlibrasil/109_Avião/20210329104615_6061da27d7d92.mp4,20210329104615_6061da27d7d92.npy,vlisbrasil,109,Avião
../dataset/raw_data/vlibrasil/110_Voar_de_avião/20201221030619_5fe0e41b7a174.mp4,20201221030619_5fe0e41b7a174.npy,vlisbrasil,110,Voar de avião
../dataset/raw_data/vlibrasil/110_Voar_de_avião/20201221030619_5fe0e41b85f40.mp4,20201221030619_5fe0e41b85f40.npy,vlisbrasil,110,Voar de avião
../dataset/raw_data/vlibrasil/110_Voar_de_avião/20210701091749_60de5b2dd2765.mp4,20210701091749_60de5b2dd2765.npy,vlisbrasil,110,Voar de avião
../dataset/raw_data/vlibrasil/111_Alarme/20201221030711_5fe0e44f50e62.mp4,20201221030711_5fe0e44f50e62.npy,vlisbrasil,111,Alarme
../dataset/raw_data/vlibrasil/111_Alarme/20201221030711_5fe0e44f573c4.mp4,20201221030711_5fe0e44f573c4.npy,vlisbrasil,111,Alarme
../dataset/raw_data/vlibrasil/111_Alarme/20210331112440_6064862836b19.mp4,20210331112440_6064862836b19.npy,vlisbrasil,111,Alarme
../dataset/raw_data/vlibrasil/112_Álcool/20201221030816_5fe0e49036c38.mp4,20201221030816_5fe0e49036c38.npy,vlisbrasil,112,Álcool
../dataset/raw_data/vlibrasil/112_Álcool/20201221030816_5fe0e4903cabf.mp4,20201221030816_5fe0e4903cabf.npy,vlisbrasil,112,Álcool
../dataset/raw_data/vlibrasil/112_Álcool/20210329104554_6061da125e814.mp4,20210329104554_6061da125e814.npy,vlisbrasil,112,Álcool
../dataset/raw_data/vlibrasil/113_Sarcasmo/20201221031038_5fe0e51e15b20.mp4,20201221031038_5fe0e51e15b20.npy,vlisbrasil,113,Sarcasmo
../dataset/raw_data/vlibrasil/113_Sarcasmo/20201221031038_5fe0e51e1ab8d.mp4,20201221031038_5fe0e51e1ab8d.npy,vlisbrasil,113,Sarcasmo
../dataset/raw_data/vlibrasil/113_Sarcasmo/20210329044952_60622f60e29ce.mp4,20210329044952_60622f60e29ce.npy,vlisbrasil,113,Sarcasmo
../dataset/raw_data/vlibrasil/114_Todos/20201221031259_5fe0e5abcd681.mp4,20201221031259_5fe0e5abcd681.npy,vlisbrasil,114,Todos
../dataset/raw_data/vlibrasil/114_Todos/20201221031259_5fe0e5abd271c.mp4,20201221031259_5fe0e5abd271c.npy,vlisbrasil,114,Todos
../dataset/raw_data/vlibrasil/114_Todos/20210329045655_60623107b64dd.mp4,20210329045655_60623107b64dd.npy,vlisbrasil,114,Todos
../dataset/raw_data/vlibrasil/115_O_dia_todo/20201221031626_5fe0e67a0de53.mp4,20201221031626_5fe0e67a0de53.npy,vlisbrasil,115,O dia todo
../dataset/raw_data/vlibrasil/115_O_dia_todo/20201221031626_5fe0e67a19d61.mp4,20201221031626_5fe0e67a19d61.npy,vlisbrasil,115,O dia todo
../dataset/raw_data/vlibrasil/115_O_dia_todo/20210329025314_6062140a54e63.mp4,20210329025314_6062140a54e63.npy,vlisbrasil,115,O dia todo
../dataset/raw_data/vlibrasil/116_Acabar/20201221031803_5fe0e6db09db5.mp4,20201221031803_5fe0e6db09db5.npy,vlisbrasil,116,Acabar
../dataset/raw_data/vlibrasil/116_Acabar/20201221031803_5fe0e6db0ee2e.mp4,20201221031803_5fe0e6db0ee2e.npy,vlisbrasil,116,Acabar
../dataset/raw_data/vlibrasil/116_Acabar/20210329103832_6061d85863bc8.mp4,20210329103832_6061d85863bc8.npy,vlisbrasil,116,Acabar
../dataset/raw_data/vlibrasil/117_Tudo_certo/20201221031854_5fe0e70ed5792.mp4,20201221031854_5fe0e70ed5792.npy,vlisbrasil,117,Tudo certo
../dataset/raw_data/vlibrasil/117_Tudo_certo/20201221031854_5fe0e70edd27d.mp4,20201221031854_5fe0e70edd27d.npy,vlisbrasil,117,Tudo certo
../dataset/raw_data/vlibrasil/117_Tudo_certo/20210329045751_6062313f1dc59.mp4,20210329045751_6062313f1dc59.npy,vlisbrasil,117,Tudo certo
../dataset/raw_data/vlibrasil/118_Jacaré/20201221031933_5fe0e7350ee83.mp4,20201221031933_5fe0e7350ee83.npy,vlisbrasil,118,Jacaré
../dataset/raw_data/vlibrasil/118_Jacaré/20201221031933_5fe0e7351f867.mp4,20201221031933_5fe0e7351f867.npy,vlisbrasil,118,Jacaré
../dataset/raw_data/vlibrasil/118_Jacaré/20210329013724_6062024437be7.mp4,20210329013724_6062024437be7.npy,vlisbrasil,118,Jacaré
../dataset/raw_data/vlibrasil/119_Permitir/20201221032037_5fe0e7753906a.mp4,20201221032037_5fe0e7753906a.npy,vlisbrasil,119,Permitir
../dataset/raw_data/vlibrasil/119_Permitir/20201221032037_5fe0e7753e02a.mp4,20201221032037_5fe0e7753e02a.npy,vlisbrasil,119,Permitir
../dataset/raw_data/vlibrasil/119_Permitir/20210329031842_60621a02de3fb.mp4,20210329031842_60621a02de3fb.npy,vlisbrasil,119,Permitir
../dataset/raw_data/vlibrasil/121_Entre/20201221033337_5fe0ea81f0cb4.mp4,20201221033337_5fe0ea81f0cb4.npy,vlisbrasil,121,Entre
../dataset/raw_data/vlibrasil/121_Entre/20201221033338_5fe0ea820277d.mp4,20201221033338_5fe0ea820277d.npy,vlisbrasil,121,Entre
../dataset/raw_data/vlibrasil/121_Entre/20210623041329_60d387d99eb8d.mp4,20210623041329_60d387d99eb8d.npy,vlisbrasil,121,Entre
../dataset/raw_data/vlibrasil/122_Analisar/20201221033440_5fe0eac0bcf91.mp4,20201221033440_5fe0eac0bcf91.npy,vlisbrasil,122,Analisar
../dataset/raw_data/vlibrasil/122_Analisar/20201221033440_5fe0eac0c6f60.mp4,20201221033440_5fe0eac0c6f60.npy,vlisbrasil,122,Analisar
../dataset/raw_data/vlibrasil/122_Analisar/20210329104556_6061da141bf60.mp4,20210329104556_6061da141bf60.npy,vlisbrasil,122,Analisar
../dataset/raw_data/vlibrasil/123_Geração/20201221033539_5fe0eafbedaf1.mp4,20201221033539_5fe0eafbedaf1.npy,vlisbrasil,123,Geração
